"time","type","value"
2010,"consumption",1505.57098696927
2010,"withdrawal",44125.5773039761
2012,"consumption",1358.13012123488
2012,"withdrawal",36409.1584224576
2014,"consumption",1419.30116611139
2014,"withdrawal",38035.4711925922
2016,"consumption",1237.02629032674
2016,"withdrawal",31418.7327537417
2018,"consumption",1209.25442332374
2018,"withdrawal",30020.0637133189
2020,"consumption",1192.88979693655
2020,"withdrawal",29055.585785997
2022,"consumption",1161.89515779986
2022,"withdrawal",28136.3399979055
2024,"consumption",1187.64628115752
2024,"withdrawal",28388.1413288847
2026,"consumption",1183.85286363096
2026,"withdrawal",28370.3244112647
2028,"consumption",1161.99921361451
2028,"withdrawal",27841.9835026229
2030,"consumption",1124.17281483967
2030,"withdrawal",25738.8107148176
2032,"consumption",1112.07442791186
2032,"withdrawal",24598.2321748356
2034,"consumption",1098.84001005426
2034,"withdrawal",23368.8225900241
2036,"consumption",1076.37091250528
2036,"withdrawal",21967.6149469376
2038,"consumption",1049.03409744918
2038,"withdrawal",21124.8226830577
2040,"consumption",1029.8271949235
2040,"withdrawal",19634.5400746076
2042,"consumption",1001.46054412771
2042,"withdrawal",19115.0719798681
2044,"consumption",950.47232210476
2044,"withdrawal",17910.3021356779
2046,"consumption",891.715667598572
2046,"withdrawal",15542.5771302174
2048,"consumption",821.42039157264
2048,"withdrawal",14019.9162551765
2050,"consumption",761.219316170423
2050,"withdrawal",12325.6254356371
