"time","type","value"
2010,"consumption",1505.29620705657
2010,"withdrawal",44129.1326987203
2012,"consumption",1357.68130732182
2012,"withdrawal",36412.767972618
2014,"consumption",1418.86071002024
2014,"withdrawal",38051.604013876
2016,"consumption",1236.69794742969
2016,"withdrawal",31442.4531619538
2018,"consumption",1206.13966938362
2018,"withdrawal",30034.6784370811
2020,"consumption",1171.38050057228
2020,"withdrawal",28617.2118659828
2022,"consumption",1077.3308545944
2022,"withdrawal",26348.5983403818
2024,"consumption",1082.97416397055
2024,"withdrawal",26058.3723236948
2026,"consumption",1076.55810688221
2026,"withdrawal",25929.620346899
2028,"consumption",1046.96506055661
2028,"withdrawal",25009.5561959495
2030,"consumption",1016.10696107501
2030,"withdrawal",23279.0345692007
2032,"consumption",999.538847618015
2032,"withdrawal",22055.1499700055
2034,"consumption",979.764116227546
2034,"withdrawal",20442.9432524245
2036,"consumption",941.599439851158
2036,"withdrawal",18533.4744454737
2038,"consumption",913.534836432087
2038,"withdrawal",17508.2774564951
2040,"consumption",893.011157765076
2040,"withdrawal",16187.3856631823
2042,"consumption",860.742047136143
2042,"withdrawal",15622.3823847724
2044,"consumption",810.622838326428
2044,"withdrawal",14863.4590398589
2046,"consumption",746.607024940234
2046,"withdrawal",12645.5926741698
2048,"consumption",688.732574010519
2048,"withdrawal",11698.4609094113
2050,"consumption",653.009127755851
2050,"withdrawal",10948.7663856232
