"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.8296604062241
2014,"comp_p",43.7414086599147
2016,"comp_p",29.0242909570028
2018,"comp_p",31.8439880270059
2020,"comp_p",35.6525525442872
2022,"comp_p",34.7610220043619
2024,"comp_p",36.2484956974082
2026,"comp_p",37.513798141764
2028,"comp_p",37.9901715449146
2030,"comp_p",38.7602809634079
2032,"comp_p",39.0340641406803
2034,"comp_p",38.2052466028492
2036,"comp_p",37.6769218828406
2038,"comp_p",37.0673822709836
2040,"comp_p",37.3873273692773
2042,"comp_p",37.6867614836127
2044,"comp_p",37.3512173307435
2046,"comp_p",36.9653677689894
2048,"comp_p",37.3182540554544
2050,"comp_p",37.2936038888075
