"time","type","value"
2010,"consumption",1505.57098696929
2010,"withdrawal",44125.5773039771
2012,"consumption",1358.1295725304
2012,"withdrawal",36407.8268720317
2014,"consumption",1419.3011693625
2014,"withdrawal",38035.4705008375
2016,"consumption",1237.02630445128
2016,"withdrawal",31418.7314355681
2018,"consumption",1209.35562980509
2018,"withdrawal",30017.6148122839
2020,"consumption",1192.98393277435
2020,"withdrawal",29047.4583033398
2022,"consumption",1162.02835357219
2022,"withdrawal",28135.4359494139
2024,"consumption",1187.2792365084
2024,"withdrawal",28391.2859324787
2026,"consumption",1132.08688279853
2026,"withdrawal",27145.24441855
2028,"consumption",1044.7824125508
2028,"withdrawal",25015.7813238266
2030,"consumption",955.427351758957
2030,"withdrawal",21944.5301201501
2032,"consumption",856.836178966318
2032,"withdrawal",18666.5936967739
2034,"consumption",753.145430835735
2034,"withdrawal",15721.686664982
2036,"consumption",658.407765630173
2036,"withdrawal",13712.024557672
2038,"consumption",567.508671009134
2038,"withdrawal",12279.8332222911
2040,"consumption",480.765750174407
2040,"withdrawal",11153.9810585256
2042,"consumption",406.551141185632
2042,"withdrawal",9907.15653014946
2044,"consumption",349.48446871852
2044,"withdrawal",8860.00412200445
2046,"consumption",309.974421567011
2046,"withdrawal",8140.89786562694
2048,"consumption",277.410276861765
2048,"withdrawal",7842.06166920254
2050,"consumption",276.584568922196
2050,"withdrawal",7327.23039516478
