"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338977805611
2016,"comp_p",29.0205789025367
2018,"comp_p",31.8396692968537
2020,"comp_p",35.5393642232359
2022,"comp_p",34.7017041915491
2024,"comp_p",36.0972421800786
2026,"comp_p",37.1317024397587
2028,"comp_p",37.0898489297788
2030,"comp_p",37.4380583748211
2032,"comp_p",36.9210021928646
2034,"comp_p",36.4598742739946
2036,"comp_p",36.5220383911725
2038,"comp_p",36.7250572832469
2040,"comp_p",36.9528605698902
2042,"comp_p",36.9539032188897
2044,"comp_p",37.1798615124159
2046,"comp_p",37.1718865457166
2048,"comp_p",37.9439026671057
2050,"comp_p",38.2196460021107
