"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.8296604062241
2014,"comp_p",43.7414086599147
2016,"comp_p",29.4909367863242
2018,"comp_p",32.063493639407
2020,"comp_p",36.0698733377049
2022,"comp_p",35.538812328466
2024,"comp_p",36.8474373807377
2026,"comp_p",37.6461487260096
2028,"comp_p",37.4602869691269
2030,"comp_p",37.695449748605
2032,"comp_p",37.658171287134
2034,"comp_p",37.9126375654408
2036,"comp_p",38.1330540905614
2038,"comp_p",38.9238147643945
2040,"comp_p",39.545307532547
2042,"comp_p",39.9798535384638
2044,"comp_p",40.2433993458433
2046,"comp_p",40.4642498372452
2048,"comp_p",41.544432483433
2050,"comp_p",41.7399832776782
