"gid","time","value","type"
"AL",2010,1777.87592084761,"withdrawal"
"AL",2012,1306.01214845604,"withdrawal"
"AL",2014,1613.17630216265,"withdrawal"
"AL",2016,1362.37885502112,"withdrawal"
"AL",2018,1366.39794457112,"withdrawal"
"AL",2020,1390.73737435468,"withdrawal"
"AL",2022,1413.11174594906,"withdrawal"
"AL",2024,1412.85642048397,"withdrawal"
"AL",2026,1416.81803764129,"withdrawal"
"AL",2028,1417.5832330164,"withdrawal"
"AL",2030,1412.53099155783,"withdrawal"
"AL",2032,1410.68889575209,"withdrawal"
"AL",2034,1410.73140936552,"withdrawal"
"AL",2036,1410.25815311274,"withdrawal"
"AL",2038,1363.57244840621,"withdrawal"
"AL",2040,1364.6117550483,"withdrawal"
"AL",2042,1364.55153908241,"withdrawal"
"AL",2044,1411.36800734036,"withdrawal"
"AL",2046,1412.94287936825,"withdrawal"
"AL",2048,1225.55665454857,"withdrawal"
"AL",2050,1228.27313339973,"withdrawal"
"AR",2010,74.1504262985814,"withdrawal"
"AR",2012,50.1490586075993,"withdrawal"
"AR",2014,71.5386955889606,"withdrawal"
"AR",2016,36.1068922514073,"withdrawal"
"AR",2018,33.9758811221237,"withdrawal"
"AR",2020,38.7648745342409,"withdrawal"
"AR",2022,38.812298430198,"withdrawal"
"AR",2024,41.4480021498059,"withdrawal"
"AR",2026,40.2779407632989,"withdrawal"
"AR",2028,37.9654384678354,"withdrawal"
"AR",2030,37.8850663910289,"withdrawal"
"AR",2032,36.3142817863607,"withdrawal"
"AR",2034,30.6502919320487,"withdrawal"
"AR",2036,29.3704116789341,"withdrawal"
"AR",2038,28.9983332761037,"withdrawal"
"AR",2040,28.8773128235964,"withdrawal"
"AR",2042,30.6798515416988,"withdrawal"
"AR",2044,29.7686188634081,"withdrawal"
"AR",2046,29.7219668661851,"withdrawal"
"AR",2048,29.840679234364,"withdrawal"
"AR",2050,28.8041230957884,"withdrawal"
"AZ",2010,112.437018716987,"withdrawal"
"AZ",2012,114.010468307141,"withdrawal"
"AZ",2014,113.928841700452,"withdrawal"
"AZ",2016,88.6984861787151,"withdrawal"
"AZ",2018,88.2505660271155,"withdrawal"
"AZ",2020,71.3005687683533,"withdrawal"
"AZ",2022,72.0659590310052,"withdrawal"
"AZ",2024,59.4666796863057,"withdrawal"
"AZ",2026,61.647850487672,"withdrawal"
"AZ",2028,61.2823573944663,"withdrawal"
"AZ",2030,60.4451754023551,"withdrawal"
"AZ",2032,60.6109837962535,"withdrawal"
"AZ",2034,61.7973392530394,"withdrawal"
"AZ",2036,62.0044614527773,"withdrawal"
"AZ",2038,61.9475792945632,"withdrawal"
"AZ",2040,61.9492957033414,"withdrawal"
"AZ",2042,61.6921648659801,"withdrawal"
"AZ",2044,61.3656319749028,"withdrawal"
"AZ",2046,61.0492644193338,"withdrawal"
"AZ",2048,60.285206585829,"withdrawal"
"AZ",2050,60.1076607344717,"withdrawal"
"CA",2010,1826.29164224714,"withdrawal"
"CA",2012,1805.31828901984,"withdrawal"
"CA",2014,1069.80334465673,"withdrawal"
"CA",2016,1067.52112825226,"withdrawal"
"CA",2018,1046.44728031661,"withdrawal"
"CA",2020,1050.92657617255,"withdrawal"
"CA",2022,1050.76062490584,"withdrawal"
"CA",2024,631.097381726864,"withdrawal"
"CA",2026,201.039326193518,"withdrawal"
"CA",2028,185.099268875002,"withdrawal"
"CA",2030,165.087318344864,"withdrawal"
"CA",2032,158.300748371775,"withdrawal"
"CA",2034,155.57616198797,"withdrawal"
"CA",2036,140.396579867296,"withdrawal"
"CA",2038,131.52696127406,"withdrawal"
