"time","value"
2010,85525.0309827451
2012,87418.1617557608
2014,89167.3421944728
2016,89720.7402963921
2018,89773.8919439435
2020,90469.4183126581
2022,92292.9880165212
2024,93246.380723741
2026,93956.3665206608
2028,94506.2598998092
2030,95321.1078169443
2032,96655.7957305517
2034,98614.2095565562
2036,100635.507718487
2038,102287.886336731
2040,104418.413499185
2042,105529.456641668
2044,106906.534202915
2046,109077.866557271
2048,113805.616388915
2050,117103.172001333
