"time","type","value"
2010,"consumption",1505.57098696927
2010,"withdrawal",44125.5773039761
2012,"consumption",1358.13012123488
2012,"withdrawal",36409.1584224576
2014,"consumption",1419.30116611139
2014,"withdrawal",38035.4711925922
2016,"consumption",1237.0262882124
2016,"withdrawal",31418.7319339513
2018,"consumption",1209.25458659995
2018,"withdrawal",30020.0453240063
2020,"consumption",1192.88836045978
2020,"withdrawal",29055.5530707125
2022,"consumption",1161.88089839262
2022,"withdrawal",28135.9493825221
2024,"consumption",1187.6288240465
2024,"withdrawal",28388.1702472514
2026,"consumption",1183.81781833995
2026,"withdrawal",28372.6179051585
2028,"consumption",1162.21320838009
2028,"withdrawal",27842.8139345652
2030,"consumption",1124.45242531363
2030,"withdrawal",25719.6441824951
2032,"consumption",1108.58918868745
2032,"withdrawal",24119.8080877784
2034,"consumption",1089.34605125552
2034,"withdrawal",20437.8498361741
2036,"consumption",1070.73046798754
2036,"withdrawal",17759.4711891741
2038,"consumption",1048.85091904617
2038,"withdrawal",15782.538002602
2040,"consumption",1029.96401948556
2040,"withdrawal",14029.5808877978
2042,"consumption",985.21481423349
2042,"withdrawal",12942.5782408089
2044,"consumption",936.302097682771
2044,"withdrawal",11059.4123334234
2046,"consumption",846.014169853067
2046,"withdrawal",7601.03736478689
2048,"consumption",752.975926383146
2048,"withdrawal",5708.7820439643
2050,"consumption",690.128907746415
2050,"withdrawal",4130.10527832448
