"time","value"
2010,2.25255471262074
2012,1.8956149239902
2014,2.03839271687407
2016,1.66629246956735
2018,1.57987904374024
2020,1.52961839592181
2022,1.3665566743749
2024,1.37711990328134
2026,1.36920275803736
2028,1.30723670592896
2030,1.24907771520164
2032,1.24286895168868
2034,1.18869170818285
2036,1.12815618010723
2038,1.08484892244487
2040,1.04274438513107
2042,1.00542855007112
2044,0.95203931117245
2046,0.900359711892236
2048,0.864077849665913
2050,0.827721085411577
