"time","value"
2010,85525.0309827451
2012,87418.1617557608
2014,89167.3421944728
2016,89720.7402963921
2018,89773.8918582296
2020,90194.123881006
2022,90782.8743208054
2024,91499.095989386
2026,91756.1976603894
2028,91909.3759908006
2030,92145.985374302
2032,92400.7845458318
2034,92641.0345051433
2036,92805.8600079579
2038,93359.7155853736
2040,93542.8468235156
2042,93946.3099309643
2044,94548.382691221
2046,95215.0337920483
2048,95941.8255608624
2050,96726.768428994
