"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338981163552
2016,"comp_p",29.0205464991319
2018,"comp_p",31.8396701446629
2020,"comp_p",34.6461186550561
2022,"comp_p",33.0465248198607
2024,"comp_p",33.1370180566657
2026,"comp_p",33.7389445916532
2028,"comp_p",33.5392651028147
2030,"comp_p",32.8215434474067
2032,"comp_p",32.3380914036003
2034,"comp_p",31.814576257022
2036,"comp_p",31.2997116786919
2038,"comp_p",30.6952950558229
2040,"comp_p",31.1702505119465
2042,"comp_p",30.956103847828
2044,"comp_p",31.0747258521715
2046,"comp_p",32.0977523491467
2048,"comp_p",32.1276912437946
2050,"comp_p",32.1463156806018
