"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338981163552
2016,"comp_p",29.0205464963297
2018,"comp_p",31.8903888445105
2020,"comp_p",35.0219104796342
2022,"comp_p",33.674646357729
2024,"comp_p",34.2288527118694
2026,"comp_p",34.7964055887418
2028,"comp_p",34.5488998867469
2030,"comp_p",34.5248960951396
2032,"comp_p",34.5716278849279
2034,"comp_p",34.4667416300697
2036,"comp_p",34.5435173394244
2038,"comp_p",34.508668807099
2040,"comp_p",34.7412262823577
2042,"comp_p",35.5683887769793
2044,"comp_p",36.0151564798986
2046,"comp_p",37.6832617119793
2048,"comp_p",39.2786011870214
2050,"comp_p",39.0471810892067
