"time","tech","value"
2028,"Rooftop PV",52.2309523311304
2028,"Storage",-1.65635261921009
2028,"Curtailment",-16.125429489712
2030,"Nuclear",714.389670133932
2030,"Coal",1230.77859232615
2030,"Oil-Gas-Steam",0
2030,"NG-CC",1188.13199495976
2030,"NG-CT",3.78225012183211
2030,"Hydro",286.437366650682
2030,"Imports",50.087
2030,"Geothermal",25.5852637249564
2030,"Biopower",42.7043870969334
2030,"Land-based Wind",437.96046684757
2030,"Offshore Wind",24.3497549917465
2030,"CSP",5.16549111450962
2030,"Utility PV",254.646883065032
2030,"Rooftop PV",60.0659708421784
2030,"Storage",-2.32841356860746
2030,"Curtailment",-18.0501789419294
2032,"Nuclear",714.389670132463
2032,"Coal",1204.34125268927
2032,"Oil-Gas-Steam",0
2032,"NG-CC",1206.43760356312
2032,"NG-CT",3.80074217155292
2032,"Hydro",286.735563095025
2032,"Imports",50.316
2032,"Geothermal",25.58471338845
2032,"Biopower",42.353257131438
2032,"Land-based Wind",433.162880546109
2032,"Offshore Wind",24.3474192924594
2032,"CSP",5.16289411123057
2032,"Utility PV",309.588765232369
2032,"Rooftop PV",67.6852938730419
2032,"Storage",-2.42180442204803
2032,"Curtailment",-15.9120854318042
2034,"Nuclear",714.389670132965
2034,"Coal",1157.64888123759
2034,"Oil-Gas-Steam",0
2034,"NG-CC",1207.13189780281
2034,"NG-CT",3.84930381254422
2034,"Hydro",287.442672397442
2034,"Imports",49.918
2034,"Geothermal",25.5852637249564
2034,"Biopower",40.7964499513862
2034,"Land-based Wind",456.636961206498
2034,"Offshore Wind",24.3483039679987
2034,"CSP",5.16126734182527
2034,"Utility PV",387.128673582475
2034,"Rooftop PV",75.1505599163609
2034,"Storage",-2.44223595214023
2034,"Curtailment",-15.3351232207311
2036,"Nuclear",714.389670132026
2036,"Coal",1084.03967469059
2036,"Oil-Gas-Steam",0
2036,"NG-CC",1183.91106524991
2036,"NG-CT",3.01446459085933
2036,"Hydro",287.781483653297
2036,"Imports",48.528
2036,"Geothermal",26.7409121509485
2036,"Biopower",38.8483908729949
2036,"Land-based Wind",514.066607643629
2036,"Offshore Wind",24.3472146948945
2036,"CSP",5.17414184396489
2036,"Utility PV",494.715108912924
2036,"Rooftop PV",82.5441487805332
2036,"Storage",-2.82782680222287
2036,"Curtailment",-18.8084190635598
2038,"Nuclear",714.389670133932
2038,"Coal",994.738703668412
2038,"Oil-Gas-Steam",0
2038,"NG-CC",1199.69372881198
2038,"NG-CT",2.2488987626736
2038,"Hydro",288.397203621775
2038,"Imports",48.106
2038,"Geothermal",26.7409121509485
2038,"Biopower",33.3490628596649
2038,"Land-based Wind",567.215165422223
2038,"Offshore Wind",24.3456496444868
2038,"CSP",5.21900769990927
2038,"Utility PV",592.126477985402
2038,"Rooftop PV",90.8298102666106
2038,"Storage",-3.34876255808347
2038,"Curtailment",-24.9590258264123
2040,"Nuclear",714.389670133932
2040,"Coal",944.002248180866
2040,"Oil-Gas-Steam",0
2040,"NG-CC",1232.94252812709
2040,"NG-CT",1.81536618162119
2040,"Hydro",288.542395234065
2040,"Imports",47.746
2040,"Geothermal",26.7409121509485
2040,"Biopower",26.2118871313605
2040,"Land-based Wind",641.29967778738
2040,"Offshore Wind",24.3462372574818
2040,"CSP",5.24281632943527
2040,"Utility PV",611.987462662497
2040,"Rooftop PV",98.4719200506542
2040,"Storage",-4.0096971865126
2040,"Curtailment",-29.397791812971
2042,"Nuclear",714.389670133932
2042,"Coal",911.446947184677
2042,"Oil-Gas-Steam",0
2042,"NG-CC",1243.89173940065
2042,"NG-CT",1.54926190737047
2042,"Hydro",290.334553766333
2042,"Imports",47.746
2042,"Geothermal",29.9397472442829
2042,"Biopower",22.2127977085393
2042,"Land-based Wind",702.869775167378
2042,"Offshore Wind",24.3458039351264
2042,"CSP",5.25256518171625
2042,"Utility PV",643.486955064804
2042,"Rooftop PV",104.927538612773
2042,"Storage",-4.36599839462971
2042,"Curtailment",-28.2248833862004
2044,"Nuclear",714.389670133932
2044,"Coal",864.649336580835
2044,"Oil-Gas-Steam",0
2044,"NG-CC",1269.68829782653
2044,"NG-CT",1.20138195660029
2044,"Hydro",290.371354142238
2044,"Imports",47.746
2044,"Geothermal",35.4546104275399
2044,"Biopower",20.7257035113576
2044,"Land-based Wind",772.08030155072
2044,"Offshore Wind",24.3417207708238
2044,"CSP",4.12000976080072
2044,"Utility PV",672.606922855477
2044,"Rooftop PV",110.474519093471
2044,"Storage",-4.9464101403506
2044,"Curtailment",-31.6271837547138
2046,"Nuclear",714.389670133932
2046,"Coal",817.98353389941
2046,"Oil-Gas-Steam",0
2046,"NG-CC",1280.12280680084
2046,"NG-CT",0.871302388805295
2046,"Hydro",290.398586873234
2046,"Imports",47.746
2046,"Geothermal",39.615529524233
2046,"Biopower",19.7208434989899
2046,"Land-based Wind",840.982414698524
2046,"Offshore Wind",24.2183508304346
2046,"CSP",3.65587588678006
2046,"Utility PV",726.231245239838
2046,"Rooftop PV",115.800396458947
2046,"Storage",-5.09480774255217
2046,"Curtailment",-37.7571676215088
2048,"Nuclear",714.389670133932
2048,"Coal",791.0827355618
2048,"Oil-Gas-Steam",0
2048,"NG-CC",1291.22806463016
2048,"NG-CT",0.468617594918735
2048,"Hydro",290.530352341424
2048,"Imports",47.746
2048,"Geothermal",45.4110628393618
2048,"Biopower",18.7103773608669
2048,"Land-based Wind",890.983386488663
2048,"Offshore Wind",24.2223439949295
2048,"CSP",3.65336288417758
2048,"Utility PV",782.982776512664
2048,"Rooftop PV",120.013950575706
2048,"Storage",-6.11561913538481
2048,"Curtailment",-42.2979952778964
2050,"Nuclear",693.152823157933
2050,"Coal",718.526318885415
2050,"Oil-Gas-Steam",0
2050,"NG-CC",1350.10535899577
2050,"NG-CT",0.262137881223022
2050,"Hydro",290.956708653654
2050,"Imports",47.746
2050,"Geothermal",47.8701223370192
2050,"Biopower",18.46070578737
2050,"Land-based Wind",963.49724598412
2050,"Offshore Wind",24.2752001578591
2050,"CSP",3.64641692640423
2050,"Utility PV",844.504398197637
2050,"Rooftop PV",123.748028701575
2050,"Storage",-5.91737203917396
2050,"Curtailment",-47.8231208530498
