"time","value"
2010,85525.0309827451
2012,87418.1617557608
2014,89167.3421944728
2016,89720.7402963921
2018,89770.2189607242
2020,90299.8800277523
2022,91415.412445704
2024,91832.723442919
2026,92058.0536653729
2028,92182.4836043177
2030,92277.2515320226
2032,92404.4383019819
2034,92750.1222277983
2036,93175.7608585027
2038,93506.7033365601
2040,93795.5273659541
2042,94483.4171263963
2044,95119.0159857249
2046,95516.8919960413
2048,95904.4460879803
2050,96563.495855184
