"time","type","value"
2010,"consumption",1505.57098696927
2010,"withdrawal",44125.5773039761
2012,"consumption",1358.13012123488
2012,"withdrawal",36409.1584224576
2014,"consumption",1419.30116612079
2014,"withdrawal",38035.4711929141
2016,"consumption",1237.02596153448
2016,"withdrawal",31418.8556074235
2018,"consumption",1208.66375278534
2018,"withdrawal",30015.7601829495
2020,"consumption",1346.97435000358
2020,"withdrawal",34058.7144052817
2022,"consumption",1297.2637057151
2022,"withdrawal",32755.0493425251
2024,"consumption",1292.79881858714
2024,"withdrawal",32315.6170917498
2026,"consumption",1282.92487605882
2026,"withdrawal",31998.7160908878
2028,"consumption",1273.90100449711
2028,"withdrawal",31704.7169775338
2030,"consumption",1245.92593887187
2030,"withdrawal",29995.9593200998
2032,"consumption",1217.18806940427
2032,"withdrawal",28788.023651688
2034,"consumption",1195.59275988616
2034,"withdrawal",27566.4264568273
2036,"consumption",1157.57963570449
2036,"withdrawal",26552.5790068887
2038,"consumption",1124.88650558642
2038,"withdrawal",25720.2691147877
2040,"consumption",1084.18739829699
2040,"withdrawal",23833.7504407138
2042,"consumption",1029.78836450319
2042,"withdrawal",22545.1710388916
2044,"consumption",974.431634755362
2044,"withdrawal",20859.2350866894
2046,"consumption",889.277552280981
2046,"withdrawal",17754.3263074805
2048,"consumption",785.551630931585
2048,"withdrawal",15364.7543401632
2050,"consumption",712.053549173237
2050,"withdrawal",13779.3327961759
