"time","type","value"
2010,"consumption",1505.57098696927
2010,"withdrawal",44125.5773039761
2012,"consumption",1358.13012123488
2012,"withdrawal",36409.1584224576
2014,"consumption",1419.30116611139
2014,"withdrawal",38035.4711925922
2016,"consumption",1237.02628780771
2016,"withdrawal",31418.7319328675
2018,"consumption",1209.25462468896
2018,"withdrawal",30020.0594494957
2020,"consumption",1189.46942830127
2020,"withdrawal",28805.4067230506
2022,"consumption",1148.56628719939
2022,"withdrawal",27193.881183659
2024,"consumption",1175.21666860144
2024,"withdrawal",27246.9771635574
2026,"consumption",1158.35449392214
2026,"withdrawal",26510.7354102968
2028,"consumption",1131.7516807359
2028,"withdrawal",25551.0069244005
2030,"consumption",1101.05600115776
2030,"withdrawal",23903.0941304674
2032,"consumption",1088.78114932766
2032,"withdrawal",23311.6984515678
2034,"consumption",1070.37078743238
2034,"withdrawal",19890.044448747
2036,"consumption",1027.46173792394
2036,"withdrawal",16946.1432245619
2038,"consumption",981.183417912544
2038,"withdrawal",14887.6698778898
2040,"consumption",952.253199333706
2040,"withdrawal",12499.6145707444
2042,"consumption",913.897964792991
2042,"withdrawal",11363.1692489106
2044,"consumption",876.784893343786
2044,"withdrawal",9615.88867777196
2046,"consumption",812.296070742521
2046,"withdrawal",7265.83728855235
2048,"consumption",740.26888603555
2048,"withdrawal",5406.07966607494
2050,"consumption",689.622250976508
2050,"withdrawal",4299.30408897395
