"time","type","value"
2010,"consumption",1505.05616009704
2010,"withdrawal",44127.1377334085
2012,"consumption",1357.75798410164
2012,"withdrawal",36402.028163738
2014,"consumption",1419.17899775071
2014,"withdrawal",38052.7075928489
2016,"consumption",1236.92403415783
2016,"withdrawal",31424.8565730597
2018,"consumption",1210.45020953839
2018,"withdrawal",30060.2809960718
2020,"consumption",1196.45774009177
2020,"withdrawal",29190.0057280275
2022,"consumption",1167.30122179648
2022,"withdrawal",28295.086618467
2024,"consumption",1190.3531476955
2024,"withdrawal",28502.5657051804
2026,"consumption",1188.11571084765
2026,"withdrawal",28509.18148625
2028,"consumption",1167.68208256918
2028,"withdrawal",27942.8393179407
2030,"consumption",1135.14136165819
2030,"withdrawal",25872.0994350594
2032,"consumption",1121.23879508023
2032,"withdrawal",24628.9636519647
2034,"consumption",1109.17791196576
2034,"withdrawal",23422.6706735745
2036,"consumption",1083.64568222514
2036,"withdrawal",21840.519586947
2038,"consumption",1063.86584452903
2038,"withdrawal",21010.1288683458
2040,"consumption",1054.96379720309
2040,"withdrawal",19574.382230171
2042,"consumption",1030.82004175715
2042,"withdrawal",19037.8315409026
2044,"consumption",987.858516087974
2044,"withdrawal",17919.7012506456
2046,"consumption",926.162427010191
2046,"withdrawal",15514.3649802479
2048,"consumption",854.462222803063
2048,"withdrawal",13848.8535301309
2050,"consumption",806.518799544523
2050,"withdrawal",12344.0972866734
