"time","value"
2010,2.2854080058182
2012,1.92811009215743
2014,2.00745805982678
2016,1.65912770991436
2018,1.81721162734551
2020,1.87095745246524
2022,1.86097305647008
2024,1.75785687863166
2026,1.69724580870897
2028,1.63521565391441
2030,1.57231591444769
2032,1.55720560792331
2034,1.55701496062027
2036,1.5566725525343
2038,1.55641923988475
2040,1.55638939393867
2042,1.55533733804168
2044,1.55496842395484
2046,1.52900051880058
2048,1.43164550958282
2050,1.34893698073442
