"time","country","type","value"
2010,"USA","Gas Usage (Quads)",6.73118945265754
2010,"USA","Coal Usage (Quads)",20.2178858993115
2010,"USA","Coal Price",2.46132003460273
2010,"USA","Gas Price",5.45127247355266
2012,"USA","Gas Usage (Quads)",8.54157658977763
2012,"USA","Coal Usage (Quads)",15.5054596734686
2012,"USA","Coal Price",2.43466086717513
2012,"USA","Gas Price",3.71332642884401
2014,"USA","Gas Usage (Quads)",8.13893984411222
2014,"USA","Coal Usage (Quads)",16.5395728818685
2014,"USA","Coal Price",2.36083076204639
2014,"USA","Gas Price",5.24392672284372
2016,"USA","Gas Usage (Quads)",10.5464995869452
2016,"USA","Coal Usage (Quads)",11.5796533135057
2016,"USA","Coal Price",2.10834637661308
2016,"USA","Gas Price",3.95356717808929
2018,"USA","Gas Usage (Quads)",8.91506572724889
2018,"USA","Coal Usage (Quads)",13.0068736746401
2018,"USA","Coal Price",2.20691325890579
2018,"USA","Gas Price",4.34858735070212
2020,"USA","Gas Usage (Quads)",7.36296724268945
2020,"USA","Coal Usage (Quads)",14.0510643232172
2020,"USA","Coal Price",2.29299868210354
2020,"USA","Gas Price",4.69347341460425
2022,"USA","Gas Usage (Quads)",7.36296724268971
2022,"USA","Coal Usage (Quads)",14.3848241503306
2022,"USA","Coal Price",2.29144276842909
2022,"USA","Gas Price",4.76921526649157
2024,"USA","Gas Usage (Quads)",7.60565899885766
2024,"USA","Coal Usage (Quads)",14.3254221223215
2024,"USA","Coal Price",2.30592665352943
2024,"USA","Gas Price",5.09885273967088
2026,"USA","Gas Usage (Quads)",8.44424664753219
2026,"USA","Coal Usage (Quads)",13.2322531760281
2026,"USA","Coal Price",2.29401465079524
2026,"USA","Gas Price",5.279545049376
2028,"USA","Gas Usage (Quads)",9.03935181091842
2028,"USA","Coal Usage (Quads)",12.2441296329903
2028,"USA","Coal Price",2.27515035454125
2028,"USA","Gas Price",5.30278974307544
2030,"USA","Gas Usage (Quads)",9.44176641929598
2030,"USA","Coal Usage (Quads)",11.3417742595156
2030,"USA","Coal Price",2.25853297978898
2030,"USA","Gas Price",5.35558216407661
2032,"USA","Gas Usage (Quads)",9.86492312978029
2032,"USA","Coal Usage (Quads)",10.8215170811419
2032,"USA","Coal Price",2.26936185773345
2032,"USA","Gas Price",5.39081728814992
2034,"USA","Gas Usage (Quads)",10.7427783167751
2034,"USA","Coal Usage (Quads)",10.3283442631935
2034,"USA","Coal Price",2.28521807156711
2034,"USA","Gas Price",5.50433461809015
2036,"USA","Gas Usage (Quads)",11.5099674451328
2036,"USA","Coal Usage (Quads)",9.89662728435721
2036,"USA","Coal Price",2.28592292675151
2036,"USA","Gas Price",5.63027364488023
2038,"USA","Gas Usage (Quads)",12.1354411935932
2038,"USA","Coal Usage (Quads)",9.54774065150868
2038,"USA","Coal Price",2.30467228319832
2038,"USA","Gas Price",5.67491024948731
2040,"USA","Gas Usage (Quads)",12.523544584051
2040,"USA","Coal Usage (Quads)",9.32824217163626
2040,"USA","Coal Price",2.31706966202849
2040,"USA","Gas Price",5.68809882455747
2042,"USA","Gas Usage (Quads)",13.0091404471438
2042,"USA","Coal Usage (Quads)",9.05604961501782
2042,"USA","Coal Price",2.31330817859659
2042,"USA","Gas Price",5.81642902170828
2044,"USA","Gas Usage (Quads)",13.2152942239886
2044,"USA","Coal Usage (Quads)",8.93913745772876
2044,"USA","Coal Price",2.32193836492352
2044,"USA","Gas Price",5.86287781002397
2046,"USA","Gas Usage (Quads)",14.3752770990692
2046,"USA","Coal Usage (Quads)",8.28324610057867
2046,"USA","Coal Price",2.32766554717697
2046,"USA","Gas Price",6.12254579877163
2048,"USA","Gas Usage (Quads)",15.6647451357407
2048,"USA","Coal Usage (Quads)",7.33490308350105
2048,"USA","Coal Price",2.31898303454867
2048,"USA","Gas Price",6.44637985298792
2050,"USA","Gas Usage (Quads)",16.352085269426
2050,"USA","Coal Usage (Quads)",6.23299945443099
2050,"USA","Coal Price",2.31398839152728
2050,"USA","Gas Price",6.61203216524993
