"time","type","value"
2010,"price",106.16244689134
2012,"price",105.407263729675
2014,"price",110.252374747977
2016,"price",108.235685463157
2018,"price",107.530757085783
2020,"price",107.279673729534
2022,"price",107.286912136257
2024,"price",107.578395916355
2026,"price",111.25978330881
2028,"price",112.015563657271
2030,"price",112.872858002011
2032,"price",111.443050619517
2034,"price",110.758772949246
2036,"price",111.455428599758
2038,"price",111.78197711037
2040,"price",111.104283703523
2042,"price",110.513511893332
2044,"price",110.706826917425
2046,"price",110.753438773153
2048,"price",111.265158339496
2050,"price",111.770579466675
2010,"comp_p",106.16244689134
2012,"comp_p",93.9010312625703
2014,"comp_p",106.374175118247
2016,"comp_p",95.3426153223889
2018,"comp_p",97.2708395951628
2020,"comp_p",101.351340575585
2022,"comp_p",101.221091949413
2024,"comp_p",107.830609915114
2026,"comp_p",116.396797548894
2028,"comp_p",126.025848161215
2030,"comp_p",126.082713185491
2032,"comp_p",124.459332586826
2034,"comp_p",125.523996785677
2036,"comp_p",126.129427821437
2038,"comp_p",126.463756218062
2040,"comp_p",125.677271390217
2042,"comp_p",125.929515659806
2044,"comp_p",123.932075506492
2046,"comp_p",126.948251139464
2048,"comp_p",127.191713934759
2050,"comp_p",127.778512792955
