"time","type","value"
2010,"price",106.16244689134
2012,"price",105.756932661517
2014,"price",111.02066922937
2016,"price",109.016534255446
2018,"price",107.943251688467
2020,"price",107.370762670539
2022,"price",106.933746062426
2024,"price",108.879290104395
2026,"price",111.495162749323
2028,"price",115.2866766286
2030,"price",114.282113910139
2032,"price",113.966620758155
2034,"price",113.092809773039
2036,"price",114.105036445211
2038,"price",114.574734713823
2040,"price",113.488773051637
2042,"price",113.058549060902
2044,"price",113.640215286703
2046,"price",114.185864744078
2048,"price",113.737811687185
2050,"price",114.590734333864
2010,"comp_p",106.16244689134
2012,"comp_p",94.0319142572901
2014,"comp_p",106.834254487724
2016,"comp_p",95.3932185707164
2018,"comp_p",97.4811964789119
2020,"comp_p",101.887292791584
2022,"comp_p",101.541926307439
2024,"comp_p",110.959054555996
2026,"comp_p",119.415830040825
2028,"comp_p",128.09794726702
2030,"comp_p",128.291749718974
2032,"comp_p",126.472052984052
2034,"comp_p",127.61981967324
2036,"comp_p",128.688445452629
2038,"comp_p",129.71703416708
2040,"comp_p",128.104761041201
2042,"comp_p",128.232311541836
2044,"comp_p",126.954106963571
2046,"comp_p",129.552091249424
2048,"comp_p",129.127489042912
2050,"comp_p",129.908386020412
