"time","type","value"
2010,"price",106.16244689134
2012,"price",105.726064170645
2014,"price",110.754950083189
2016,"price",108.70756545829
2018,"price",107.688542076701
2020,"price",107.248732612704
2022,"price",106.889547961296
2024,"price",111.8027351163
2026,"price",113.734525697901
2028,"price",114.229696353275
2030,"price",115.436108142328
2032,"price",114.855755876883
2034,"price",114.640545590597
2036,"price",115.441394373263
2038,"price",115.492379580173
2040,"price",115.32391940171
2042,"price",114.895332349331
2044,"price",115.380664866373
2046,"price",116.215537738811
2048,"price",116.289795505566
2050,"price",116.061135744389
2010,"comp_p",106.16244689134
2012,"comp_p",94.0405760411001
2014,"comp_p",106.820620149011
2016,"comp_p",95.3496004726149
2018,"comp_p",99.5249329494184
2020,"comp_p",103.256590757687
2022,"comp_p",104.426777965312
2024,"comp_p",122.599938170067
2026,"comp_p",128.603276333702
2028,"comp_p",130.856743413915
2030,"comp_p",130.192116994155
2032,"comp_p",129.1042206063
2034,"comp_p",130.352664153425
2036,"comp_p",130.935157937186
2038,"comp_p",131.543869413678
2040,"comp_p",130.714830242596
2042,"comp_p",131.331896716627
2044,"comp_p",130.798629761891
2046,"comp_p",133.241672518175
2048,"comp_p",133.204824444701
2050,"comp_p",132.681627806602
