"time","type","value"
2010,"consumption",1529.61896720767
2010,"withdrawal",45924.7750185096
2012,"consumption",1383.65411659648
2012,"withdrawal",37960.0759729684
2014,"consumption",1407.60499832182
2014,"withdrawal",38836.7388313329
2016,"consumption",1251.76968469924
2016,"withdrawal",31061.4581322005
2018,"consumption",1294.01777746186
2018,"withdrawal",31912.5613135849
2020,"consumption",1290.2189061126
2020,"withdrawal",32666.1660238184
2022,"consumption",1314.27275852132
2022,"withdrawal",32736.7900303658
2024,"consumption",1310.42142653247
2024,"withdrawal",32892.8979219839
2026,"consumption",1240.72967646689
2026,"withdrawal",31179.9194119566
2028,"consumption",1182.04443071732
2028,"withdrawal",29545.0631644817
2030,"consumption",1138.45889332631
2030,"withdrawal",27121.4892164635
2032,"consumption",1069.19050072453
2032,"withdrawal",24576.3935801098
2034,"consumption",989.431573361564
2034,"withdrawal",18780.3092772222
2036,"consumption",914.522158211215
2036,"withdrawal",14629.8485622173
2038,"consumption",838.424413799365
2038,"withdrawal",11270.9782957371
2040,"consumption",780.827359781866
2040,"withdrawal",9589.90368517512
2042,"consumption",706.724624781592
2042,"withdrawal",7925.41754095907
2044,"consumption",634.223709756074
2044,"withdrawal",6128.29387465457
2046,"consumption",556.797389530812
2046,"withdrawal",3037.74454758029
2048,"consumption",514.998365211744
2048,"withdrawal",2532.81930853371
2050,"consumption",531.756124540153
2050,"withdrawal",1737.68159907821
