"time","country","type","value"
2010,"USA","Gas Usage (Quads)",6.616684011475
2010,"USA","Coal Usage (Quads)",20.205159273507
2010,"USA","Coal Price",2.46021714619961
2010,"USA","Gas Price",5.41831979617874
2012,"USA","Gas Usage (Quads)",8.40090681362024
2012,"USA","Coal Usage (Quads)",15.4838567479107
2012,"USA","Coal Price",2.4278790965772
2012,"USA","Gas Price",3.66946052461582
2014,"USA","Gas Usage (Quads)",8.02049910780849
2014,"USA","Coal Usage (Quads)",16.5233410446132
2014,"USA","Coal Price",2.35360853432602
2014,"USA","Gas Price",5.20769939628204
2016,"USA","Gas Usage (Quads)",10.5188830969724
2016,"USA","Coal Usage (Quads)",11.5342833946707
2016,"USA","Coal Price",2.09823205262626
2016,"USA","Gas Price",3.93790905320007
2018,"USA","Gas Usage (Quads)",8.60582718320947
2018,"USA","Coal Usage (Quads)",12.6665055593803
2018,"USA","Coal Price",2.19705420596599
2018,"USA","Gas Price",4.26989156432562
2020,"USA","Gas Usage (Quads)",6.94547153531237
2020,"USA","Coal Usage (Quads)",12.4945972337489
2020,"USA","Coal Price",2.29440457644753
2020,"USA","Gas Price",4.59366813746115
2022,"USA","Gas Usage (Quads)",6.88126392160762
2022,"USA","Coal Usage (Quads)",12.7000583994482
2022,"USA","Coal Price",2.28740322719895
2022,"USA","Gas Price",4.65089311749498
2024,"USA","Gas Usage (Quads)",6.26878509185207
2024,"USA","Coal Usage (Quads)",13.7627099649347
2024,"USA","Coal Price",2.30175869421729
2024,"USA","Gas Price",4.77068878931059
2026,"USA","Gas Usage (Quads)",6.32210745768536
2026,"USA","Coal Usage (Quads)",13.7959659771141
2026,"USA","Coal Price",2.29643932138348
2026,"USA","Gas Price",4.75614085973105
2028,"USA","Gas Usage (Quads)",6.59884866790606
2028,"USA","Coal Usage (Quads)",13.0808453710994
2028,"USA","Coal Price",2.26687210923127
2028,"USA","Gas Price",4.69501373423475
2030,"USA","Gas Usage (Quads)",6.72270262866127
2030,"USA","Coal Usage (Quads)",12.5840158717655
2030,"USA","Coal Price",2.24723027854948
2030,"USA","Gas Price",4.6878746318151
2032,"USA","Gas Usage (Quads)",7.04312901469369
2032,"USA","Coal Usage (Quads)",11.92723969693
2032,"USA","Coal Price",2.25055996176208
2032,"USA","Gas Price",4.69696682203107
2034,"USA","Gas Usage (Quads)",7.66689815881786
2034,"USA","Coal Usage (Quads)",11.3780545945385
2034,"USA","Coal Price",2.26558439526476
2034,"USA","Gas Price",4.75415538975063
2036,"USA","Gas Usage (Quads)",8.16161202315114
2036,"USA","Coal Usage (Quads)",10.70217755655
2036,"USA","Coal Price",2.27635910005304
2036,"USA","Gas Price",4.81456638381767
2038,"USA","Gas Usage (Quads)",8.78958310162254
2038,"USA","Coal Usage (Quads)",10.0105553908931
2038,"USA","Coal Price",2.2933892759519
2038,"USA","Gas Price",4.8621894258735
2040,"USA","Gas Usage (Quads)",9.18077830453511
2040,"USA","Coal Usage (Quads)",9.26945448374356
2040,"USA","Coal Price",2.30431395342376
2040,"USA","Gas Price",4.89635550145342
2042,"USA","Gas Usage (Quads)",9.59546466783255
2042,"USA","Coal Usage (Quads)",8.93082522954686
2042,"USA","Coal Price",2.30070944037008
2042,"USA","Gas Price",5.01303023383156
2044,"USA","Gas Usage (Quads)",10.276375288055
2044,"USA","Coal Usage (Quads)",8.3333927690291
2044,"USA","Coal Price",2.29870545648488
2044,"USA","Gas Price",5.17926050524526
2046,"USA","Gas Usage (Quads)",11.1909047259585
2046,"USA","Coal Usage (Quads)",7.4299150874533
2046,"USA","Coal Price",2.30169175559161
2046,"USA","Gas Price",5.38972315125531
2048,"USA","Gas Usage (Quads)",11.960156439105
2048,"USA","Coal Usage (Quads)",6.61384389991839
2048,"USA","Coal Price",2.30273575977494
2048,"USA","Gas Price",5.58367431940406
2050,"USA","Gas Usage (Quads)",12.4957667529475
2050,"USA","Coal Usage (Quads)",5.67277165194046
2050,"USA","Coal Price",2.30608327312032
2050,"USA","Gas Price",5.7295465918197
