"time","country","type","value"
2010,"USA","Gas Usage (Quads)",6.61986374098478
2010,"USA","Coal Usage (Quads)",20.2072344454793
2010,"USA","Coal Price",2.46025607653126
2010,"USA","Gas Price",5.41834603575493
2012,"USA","Gas Usage (Quads)",8.40483070797394
2012,"USA","Coal Usage (Quads)",15.500063901198
2012,"USA","Coal Price",2.42832819159065
2012,"USA","Gas Price",3.67030651991857
2014,"USA","Gas Usage (Quads)",8.02434775819286
2014,"USA","Coal Usage (Quads)",16.5586252554462
2014,"USA","Coal Price",2.35478066535234
2014,"USA","Gas Price",5.20847182178348
2016,"USA","Gas Usage (Quads)",10.5389174737276
2016,"USA","Coal Usage (Quads)",11.5808080432216
2016,"USA","Coal Price",2.09904690678557
2016,"USA","Gas Price",3.94226946424374
2018,"USA","Gas Usage (Quads)",8.74045373868972
2018,"USA","Coal Usage (Quads)",13.2039461062566
2018,"USA","Coal Price",2.19470200060078
2018,"USA","Gas Price",4.2984376357028
2020,"USA","Gas Usage (Quads)",7.18888494086216
2020,"USA","Coal Usage (Quads)",14.0564637277581
2020,"USA","Coal Price",2.28203867889536
2020,"USA","Gas Price",4.63851604784565
2022,"USA","Gas Usage (Quads)",7.18294534146557
2022,"USA","Coal Usage (Quads)",14.4921122297876
2022,"USA","Coal Price",2.27994007537832
2022,"USA","Gas Price",4.70087589275667
2024,"USA","Gas Usage (Quads)",7.5385741873893
2024,"USA","Coal Usage (Quads)",14.3601955290548
2024,"USA","Coal Price",2.28869454129875
2024,"USA","Gas Price",5.08421901152114
2026,"USA","Gas Usage (Quads)",8.4210367897323
2026,"USA","Coal Usage (Quads)",13.2392515384287
2026,"USA","Coal Price",2.28206849366597
2026,"USA","Gas Price",5.26560964343832
2028,"USA","Gas Usage (Quads)",8.80873752902888
2028,"USA","Coal Usage (Quads)",12.364953065157
2028,"USA","Coal Price",2.26436205004266
2028,"USA","Gas Price",5.23427821075586
2030,"USA","Gas Usage (Quads)",9.32702411329194
2030,"USA","Coal Usage (Quads)",11.3946861351421
2030,"USA","Coal Price",2.24801346792821
2030,"USA","Gas Price",5.31798728250089
2032,"USA","Gas Usage (Quads)",10.027025459448
2032,"USA","Coal Usage (Quads)",10.7288472377284
2032,"USA","Coal Price",2.2523585419594
2032,"USA","Gas Price",5.41974570156201
2034,"USA","Gas Usage (Quads)",10.9191275370117
2034,"USA","Coal Usage (Quads)",10.2282316778169
2034,"USA","Coal Price",2.26527036623184
2034,"USA","Gas Price",5.53806522488421
2036,"USA","Gas Usage (Quads)",11.8300367287127
2036,"USA","Coal Usage (Quads)",9.71877087380015
2036,"USA","Coal Price",2.27322917818332
2036,"USA","Gas Price",5.69802259827068
2038,"USA","Gas Usage (Quads)",12.3562216016841
2038,"USA","Coal Usage (Quads)",9.42579532763616
2038,"USA","Coal Price",2.29237650410628
2038,"USA","Gas Price",5.71343478042089
2040,"USA","Gas Usage (Quads)",12.7907892969918
2040,"USA","Coal Usage (Quads)",9.18250953003604
2040,"USA","Coal Price",2.30652522119901
2040,"USA","Gas Price",5.736415617015
2042,"USA","Gas Usage (Quads)",13.1099468978789
2042,"USA","Coal Usage (Quads)",9.00393511894706
2042,"USA","Coal Price",2.30421928141212
2042,"USA","Gas Price",5.82601758612881
2044,"USA","Gas Usage (Quads)",13.6277770006091
2044,"USA","Coal Usage (Quads)",8.71380027991992
2044,"USA","Coal Price",2.30950082971098
2044,"USA","Gas Price",5.94686652181325
2046,"USA","Gas Usage (Quads)",14.6698114864103
2046,"USA","Coal Usage (Quads)",8.11918719017212
2046,"USA","Coal Price",2.31750372331563
2046,"USA","Gas Price",6.17564397349822
2048,"USA","Gas Usage (Quads)",16.0742070712046
2048,"USA","Coal Usage (Quads)",7.29064104860936
2048,"USA","Coal Price",2.31126463128147
2048,"USA","Gas Price",6.51748565268475
2050,"USA","Gas Usage (Quads)",16.7925054304835
2050,"USA","Coal Usage (Quads)",6.20390400855386
2050,"USA","Coal Price",2.30443563932049
2050,"USA","Gas Price",6.70082193360047
