"time","country","type","value"
2010,"USA","Gas Usage (Quads)",6.63192359232318
2010,"USA","Coal Usage (Quads)",20.1998678018309
2010,"USA","Coal Price",2.46052929304449
2010,"USA","Gas Price",5.41865012949101
2012,"USA","Gas Usage (Quads)",8.42010651966927
2012,"USA","Coal Usage (Quads)",15.4987504269243
2012,"USA","Coal Price",2.42668865957071
2012,"USA","Gas Price",3.67777218412235
2014,"USA","Gas Usage (Quads)",8.03894464492395
2014,"USA","Coal Usage (Quads)",16.5659003744889
2014,"USA","Coal Price",2.35478190478138
2014,"USA","Gas Price",5.21366996684161
2016,"USA","Gas Usage (Quads)",10.5468796625881
2016,"USA","Coal Usage (Quads)",11.608606259756
2016,"USA","Coal Price",2.09999020791753
2016,"USA","Gas Price",3.94529797202338
2018,"USA","Gas Usage (Quads)",8.75652285510624
2018,"USA","Coal Usage (Quads)",13.2104577456929
2018,"USA","Coal Price",2.1971917435477
2018,"USA","Gas Price",4.30267486977156
2020,"USA","Gas Usage (Quads)",7.21882731741544
2020,"USA","Coal Usage (Quads)",14.0086264851619
2020,"USA","Coal Price",2.28328308688965
2020,"USA","Gas Price",4.65506481731886
2022,"USA","Gas Usage (Quads)",7.21132490733278
2022,"USA","Coal Usage (Quads)",14.4516705169511
2022,"USA","Coal Price",2.28012618230852
2022,"USA","Gas Price",4.71696529499742
2024,"USA","Gas Usage (Quads)",7.52773250519177
2024,"USA","Coal Usage (Quads)",14.3684943970299
2024,"USA","Coal Price",2.2869963202616
2024,"USA","Gas Price",5.07345724762751
2026,"USA","Gas Usage (Quads)",8.16274595319629
2026,"USA","Coal Usage (Quads)",13.3814968400929
2026,"USA","Coal Price",2.27775496779702
2026,"USA","Gas Price",5.18997234993222
2028,"USA","Gas Usage (Quads)",8.52012804315451
2028,"USA","Coal Usage (Quads)",12.5260241028163
2028,"USA","Coal Price",2.25693167825109
2028,"USA","Gas Price",5.15581158783777
2030,"USA","Gas Usage (Quads)",9.06124824087539
2030,"USA","Coal Usage (Quads)",11.5466426570422
2030,"USA","Coal Price",2.2389771850785
2030,"USA","Gas Price",5.25042964450312
2032,"USA","Gas Usage (Quads)",9.78808965835906
2032,"USA","Coal Usage (Quads)",10.8601356560872
2032,"USA","Coal Price",2.24350708316572
2032,"USA","Gas Price",5.36167831442178
2034,"USA","Gas Usage (Quads)",10.6589529980481
2034,"USA","Coal Usage (Quads)",10.3718471729421
2034,"USA","Coal Price",2.25812259653814
2034,"USA","Gas Price",5.4763780843316
2036,"USA","Gas Usage (Quads)",11.2918530201489
2036,"USA","Coal Usage (Quads)",10.0170726912087
2036,"USA","Coal Price",2.26790883840871
2036,"USA","Gas Price",5.56704875495698
2038,"USA","Gas Usage (Quads)",12.024839535737
2038,"USA","Coal Usage (Quads)",9.60703207498594
2038,"USA","Coal Price",2.28750863460998
2038,"USA","Gas Price",5.64066427934386
2040,"USA","Gas Usage (Quads)",12.5445582619985
2040,"USA","Coal Usage (Quads)",9.31920511873695
2040,"USA","Coal Price",2.30342860825279
2040,"USA","Gas Price",5.69001727279335
2042,"USA","Gas Usage (Quads)",12.9238331990217
2042,"USA","Coal Usage (Quads)",9.10700683494407
2042,"USA","Coal Price",2.30272074068318
2042,"USA","Gas Price",5.79205023527799
2044,"USA","Gas Usage (Quads)",13.2949138733846
2044,"USA","Coal Usage (Quads)",8.89864371525204
2044,"USA","Coal Price",2.31075404412303
2044,"USA","Gas Price",5.88047855650816
2046,"USA","Gas Usage (Quads)",14.466485321011
2046,"USA","Coal Usage (Quads)",8.23904853646524
2046,"USA","Coal Price",2.31595088220644
2046,"USA","Gas Price",6.14320802901974
2048,"USA","Gas Usage (Quads)",15.8903669308359
2048,"USA","Coal Usage (Quads)",7.27443474437809
2048,"USA","Coal Price",2.30820497020212
2048,"USA","Gas Price",6.48960865344369
2050,"USA","Gas Usage (Quads)",16.5977689417318
2050,"USA","Coal Usage (Quads)",6.17649940541579
2050,"USA","Coal Price",2.30126366693792
2050,"USA","Gas Price",6.67115892303203
