"time","type","value"
2010,"price",106.16244689134
2012,"price",105.953858329003
2014,"price",110.864520164256
2016,"price",108.420278387914
2018,"price",107.835697028918
2020,"price",107.085350302552
2022,"price",106.616776975318
2024,"price",108.325381890153
2026,"price",111.375925458912
2028,"price",113.179674681631
2030,"price",114.318412285365
2032,"price",113.981794599108
2034,"price",113.30232404826
2036,"price",114.090768757846
2038,"price",114.365074417108
2040,"price",113.643111818266
2042,"price",113.691937423015
2044,"price",113.982750025691
2046,"price",114.693346653082
2048,"price",114.14951557001
2050,"price",115.059096247122
2010,"comp_p",106.16244689134
2012,"comp_p",93.9749037468842
2014,"comp_p",106.92743672328
2016,"comp_p",95.4858102192593
2018,"comp_p",97.7135883781264
2020,"comp_p",102.395407161073
2022,"comp_p",104.380106664504
2024,"comp_p",111.87194424067
2026,"comp_p",120.367664401755
2028,"comp_p",125.08106753708
2030,"comp_p",128.171286464272
2032,"comp_p",126.54366009294
2034,"comp_p",128.211225209357
2036,"comp_p",128.695761391959
2038,"comp_p",129.558378041952
2040,"comp_p",128.448418004489
2042,"comp_p",128.949295090342
2044,"comp_p",128.980558047811
2046,"comp_p",130.360878322919
2048,"comp_p",130.311015816092
2050,"comp_p",130.57844462936
