"time","type","value"
2010,"price",106.163531558606
2012,"price",105.732495762725
2014,"price",110.772561097512
2016,"price",108.69359108197
2018,"price",107.858016383779
2020,"price",107.269914015642
2022,"price",106.815841652873
2024,"price",108.403513720644
2026,"price",111.394428845788
2028,"price",112.545128266564
2030,"price",113.776098381112
2032,"price",113.649333410152
2034,"price",113.754569382649
2036,"price",114.627684365478
2038,"price",115.167900126441
2040,"price",114.549172659383
2042,"price",114.220532798154
2044,"price",114.986290669238
2046,"price",115.683622352304
2048,"price",114.883420002448
2050,"price",115.689067114
2010,"comp_p",106.163531558606
2012,"comp_p",94.0502518547217
2014,"comp_p",107.176768024346
2016,"comp_p",95.3823566445688
2018,"comp_p",97.4166958686715
2020,"comp_p",101.807945742319
2022,"comp_p",101.748156217482
2024,"comp_p",111.711472277502
2026,"comp_p",119.796799498231
2028,"comp_p",129.470884705899
2030,"comp_p",128.656699253877
2032,"comp_p",126.950862489356
2034,"comp_p",128.475903304202
2036,"comp_p",129.332454808781
2038,"comp_p",129.79946171318
2040,"comp_p",128.303208270458
2042,"comp_p",129.36995133033
2044,"comp_p",127.786325616951
2046,"comp_p",130.446408597556
2048,"comp_p",130.553089618975
2050,"comp_p",131.022790958987
